road_id,neighbor_road_id,issue,detail
53623,,road_endpoint_z,"{""z_start"": 374.697127, ""z_end"": 374.4386981762252, ""has_elevation"": true}"
53624,,road_endpoint_z,"{""z_start"": 374.589301, ""z_end"": 374.589301, ""has_elevation"": true}"
53625,,road_endpoint_z,"{""z_start"": 374.648158, ""z_end"": 374.648158, ""has_elevation"": true}"
53626,,road_endpoint_z,"{""z_start"": 374.499144, ""z_end"": 374.499144, ""has_elevation"": true}"
53627,,road_endpoint_z,"{""z_start"": 379.437273, ""z_end"": 379.437273, ""has_elevation"": true}"
53628,,road_endpoint_z,"{""z_start"": 379.265703, ""z_end"": 379.265703, ""has_elevation"": true}"
53629,,road_endpoint_z,"{""z_start"": 375.152711, ""z_end"": 375.4056428121219, ""has_elevation"": true}"
53630,,road_endpoint_z,"{""z_start"": 375.077735, ""z_end"": 375.3306780934162, ""has_elevation"": true}"
53631,,road_endpoint_z,"{""z_start"": 374.840759, ""z_end"": 375.0936956913881, ""has_elevation"": true}"
53632,,road_endpoint_z,"{""z_start"": 374.854861, ""z_end"": 375.10780423409443, ""has_elevation"": true}"
53633,,road_endpoint_z,"{""z_start"": 375.058417, ""z_end"": 375.31136268210656, ""has_elevation"": true}"
53634,,road_endpoint_z,"{""z_start"": 375.498804, ""z_end"": 375.2458583189122, ""has_elevation"": true}"
53635,,road_endpoint_z,"{""z_start"": 375.378776, ""z_end"": 375.12584423825626, ""has_elevation"": true}"
53636,,road_endpoint_z,"{""z_start"": 375.340145, ""z_end"": 375.340145, ""has_elevation"": true}"
53637,,road_endpoint_z,"{""z_start"": 376.111329, ""z_end"": 375.663346603128, ""has_elevation"": true}"
53638,,road_endpoint_z,"{""z_start"": 376.396551, ""z_end"": 376.396551, ""has_elevation"": true}"
53639,,road_endpoint_z,"{""z_start"": 376.043681, ""z_end"": 376.043681, ""has_elevation"": true}"
53640,,road_endpoint_z,"{""z_start"": 375.793248, ""z_end"": 375.793248, ""has_elevation"": true}"
53641,,road_endpoint_z,"{""z_start"": 376.331471, ""z_end"": 376.1927810164486, ""has_elevation"": true}"
53642,,road_endpoint_z,"{""z_start"": 375.754616, ""z_end"": 376.2025955859863, ""has_elevation"": true}"
53643,,road_endpoint_z,"{""z_start"": 375.652205, ""z_end"": 376.10018739829746, ""has_elevation"": true}"
53644,,road_endpoint_z,"{""z_start"": 375.466688, ""z_end"": 375.9146631581379, ""has_elevation"": true}"
53645,,road_endpoint_z,"{""z_start"": 373.236948, ""z_end"": 371.7872494157686, ""has_elevation"": true}"
53646,,road_endpoint_z,"{""z_start"": 372.320348, ""z_end"": 370.87065081043716, ""has_elevation"": true}"
53647,,road_endpoint_z,"{""z_start"": 372.123412, ""z_end"": 372.123412, ""has_elevation"": true}"
53648,,road_endpoint_z,"{""z_start"": 370.056299, ""z_end"": 372.0766954768522, ""has_elevation"": true}"
53649,,road_endpoint_z,"{""z_start"": 369.847789, ""z_end"": 371.8681927473805, ""has_elevation"": true}"
53650,,road_endpoint_z,"{""z_start"": 370.766691, ""z_end"": 370.9705195946338, ""has_elevation"": true}"
53651,,road_endpoint_z,"{""z_start"": 371.537467, ""z_end"": 371.7412944802444, ""has_elevation"": true}"
53652,,road_endpoint_z,"{""z_start"": 371.510304, ""z_end"": 371.7141273225738, ""has_elevation"": true}"
53653,,road_endpoint_z,"{""z_start"": 368.090894, ""z_end"": 368.090894, ""has_elevation"": true}"
53654,,road_endpoint_z,"{""z_start"": 367.542368, ""z_end"": 367.542368, ""has_elevation"": true}"
53655,,road_endpoint_z,"{""z_start"": 367.919429, ""z_end"": 367.919429, ""has_elevation"": true}"
53656,,road_endpoint_z,"{""z_start"": 376.294788, ""z_end"": 376.294788, ""has_elevation"": true}"
53657,,road_endpoint_z,"{""z_start"": 375.750974, ""z_end"": 375.750974, ""has_elevation"": true}"
53658,,road_endpoint_z,"{""z_start"": 375.771452, ""z_end"": 375.771452, ""has_elevation"": true}"
53659,,road_endpoint_z,"{""z_start"": 365.694966, ""z_end"": 365.694966, ""has_elevation"": true}"
53660,,road_endpoint_z,"{""z_start"": 366.06039, ""z_end"": 366.06039, ""has_elevation"": true}"
53661,,road_endpoint_z,"{""z_start"": 365.716356, ""z_end"": 365.5990619124826, ""has_elevation"": true}"
53662,,road_endpoint_z,"{""z_start"": 365.748912, ""z_end"": 365.6316228471098, ""has_elevation"": true}"
53663,,road_endpoint_z,"{""z_start"": 366.013251, ""z_end"": 365.8959551789012, ""has_elevation"": true}"
53664,,road_endpoint_z,"{""z_start"": 365.889251, ""z_end"": 365.889251, ""has_elevation"": true}"
53665,,road_endpoint_z,"{""z_start"": 365.693165, ""z_end"": 365.693165, ""has_elevation"": true}"
53666,,road_endpoint_z,"{""z_start"": 365.683103, ""z_end"": 365.683103, ""has_elevation"": true}"
53667,,road_endpoint_z,"{""z_start"": 364.394395, ""z_end"": 364.8276077404671, ""has_elevation"": true}"
53668,,road_endpoint_z,"{""z_start"": 364.19635, ""z_end"": 364.6295693195878, ""has_elevation"": true}"
53669,,road_endpoint_z,"{""z_start"": 364.372161, ""z_end"": 364.50694035324756, ""has_elevation"": true}"
53670,,road_endpoint_z,"{""z_start"": 364.601644, ""z_end"": 364.73644649238213, ""has_elevation"": true}"
53671,,road_endpoint_z,"{""z_start"": 364.499674, ""z_end"": 364.63446755879556, ""has_elevation"": true}"
53672,,road_endpoint_z,"{""z_start"": 364.781424, ""z_end"": 364.6466215076179, ""has_elevation"": true}"
53673,,road_endpoint_z,"{""z_start"": 364.692007, ""z_end"": 364.557222202756, ""has_elevation"": true}"
53674,,road_endpoint_z,"{""z_start"": 363.744802, ""z_end"": 363.48231502302093, ""has_elevation"": true}"
53675,,road_endpoint_z,"{""z_start"": 364.172744, ""z_end"": 363.9102433741928, ""has_elevation"": true}"
53676,,road_endpoint_z,"{""z_start"": 364.03901, ""z_end"": 363.7765129879477, ""has_elevation"": true}"
53677,,road_endpoint_z,"{""z_start"": 364.127363, ""z_end"": 363.75045496370365, ""has_elevation"": true}"
53678,,road_endpoint_z,"{""z_start"": 363.939555, ""z_end"": 363.5626486276678, ""has_elevation"": true}"
53679,,road_endpoint_z,"{""z_start"": 363.673119, ""z_end"": 363.93562132218176, ""has_elevation"": true}"
53680,,road_endpoint_z,"{""z_start"": 363.557778, ""z_end"": 363.82026487187477, ""has_elevation"": true}"
53681,,road_endpoint_z,"{""z_start"": 362.61534, ""z_end"": 362.8632347812755, ""has_elevation"": true}"
53682,,road_endpoint_z,"{""z_start"": 362.610647, ""z_end"": 362.3978457902695, ""has_elevation"": true}"
53683,,road_endpoint_z,"{""z_start"": 362.35927, ""z_end"": 362.6071598912348, ""has_elevation"": true}"
53684,,road_endpoint_z,"{""z_start"": 362.573162, ""z_end"": 362.32526873458477, ""has_elevation"": true}"
53685,,road_endpoint_z,"{""z_start"": 362.204488, ""z_end"": 362.4523778864833, ""has_elevation"": true}"
53686,,road_endpoint_z,"{""z_start"": 362.520359, ""z_end"": 362.7682519576547, ""has_elevation"": true}"
53687,,road_endpoint_z,"{""z_start"": 362.241359, ""z_end"": 362.48924568746827, ""has_elevation"": true}"
53688,,road_endpoint_z,"{""z_start"": 362.515285, ""z_end"": 362.515285, ""has_elevation"": true}"
53689,,road_endpoint_z,"{""z_start"": 362.327145, ""z_end"": 362.5399308348265, ""has_elevation"": true}"
53690,,road_endpoint_z,"{""z_start"": 362.276569, ""z_end"": 362.48937021066405, ""has_elevation"": true}"
53691,,road_endpoint_z,"{""z_start"": 362.474424, ""z_end"": 362.687211886124, ""has_elevation"": true}"
53692,,road_endpoint_z,"{""z_start"": 362.149766, ""z_end"": 362.61044329613514, ""has_elevation"": true}"
53693,,road_endpoint_z,"{""z_start"": 362.820667, ""z_end"": 362.5727721500152, ""has_elevation"": true}"
53694,,road_endpoint_z,"{""z_start"": 362.785815, ""z_end"": 362.5379219743227, ""has_elevation"": true}"
53695,,road_endpoint_z,"{""z_start"": 362.752372, ""z_end"": 362.50447753328984, ""has_elevation"": true}"
53696,,road_endpoint_z,"{""z_start"": 362.713563, ""z_end"": 362.713563, ""has_elevation"": true}"
53697,,road_endpoint_z,"{""z_start"": 373.530803, ""z_end"": 373.530803, ""has_elevation"": true}"
53698,,road_endpoint_z,"{""z_start"": 373.415706, ""z_end"": 373.2417294924036, ""has_elevation"": true}"
53699,,road_endpoint_z,"{""z_start"": 373.26415, ""z_end"": 373.26415, ""has_elevation"": true}"
53700,,road_endpoint_z,"{""z_start"": 372.683936, ""z_end"": 373.1668348881172, ""has_elevation"": true}"
53701,,road_endpoint_z,"{""z_start"": 373.02256, ""z_end"": 373.5054547185737, ""has_elevation"": true}"
53702,,road_endpoint_z,"{""z_start"": 372.838598, ""z_end"": 373.32148972968037, ""has_elevation"": true}"
53703,,road_endpoint_z,"{""z_start"": 373.149194, ""z_end"": 373.149194, ""has_elevation"": true}"
53704,,road_endpoint_z,"{""z_start"": 373.008645, ""z_end"": 373.1826199486845, ""has_elevation"": true}"
53705,,road_endpoint_z,"{""z_start"": 373.009571, ""z_end"": 373.1835475075964, ""has_elevation"": true}"
53706,,road_endpoint_z,"{""z_start"": 373.230055, ""z_end"": 373.4040254433734, ""has_elevation"": true}"
53707,,road_endpoint_z,"{""z_start"": 373.778117, ""z_end"": 373.2952260611803, ""has_elevation"": true}"
53708,,road_endpoint_z,"{""z_start"": 373.694598, ""z_end"": 373.2117013044422, ""has_elevation"": true}"
53709,,road_endpoint_z,"{""z_start"": 373.685831, ""z_end"": 373.2029313455911, ""has_elevation"": true}"
53710,,road_endpoint_z,"{""z_start"": 373.826658, ""z_end"": 373.3437597138779, ""has_elevation"": true}"
53711,,road_endpoint_z,"{""z_start"": 366.952671, ""z_end"": 366.952671, ""has_elevation"": true}"
53712,,road_endpoint_z,"{""z_start"": 367.05136, ""z_end"": 367.05136, ""has_elevation"": true}"
53713,,road_endpoint_z,"{""z_start"": 367.108642, ""z_end"": 367.108642, ""has_elevation"": true}"
53714,,road_endpoint_z,"{""z_start"": 367.190975, ""z_end"": 367.190975, ""has_elevation"": true}"
53715,,road_endpoint_z,"{""z_start"": 367.169726, ""z_end"": 367.169726, ""has_elevation"": true}"
53716,,road_endpoint_z,"{""z_start"": 367.184784, ""z_end"": 366.9345056549883, ""has_elevation"": true}"
53717,,road_endpoint_z,"{""z_start"": 367.089775, ""z_end"": 367.089775, ""has_elevation"": true}"
53718,,road_endpoint_z,"{""z_start"": 367.115156, ""z_end"": 367.115156, ""has_elevation"": true}"
53719,,road_endpoint_z,"{""z_start"": 367.109662, ""z_end"": 367.109662, ""has_elevation"": true}"
53720,,road_endpoint_z,"{""z_start"": 367.14787, ""z_end"": 367.14787, ""has_elevation"": true}"
53721,,road_endpoint_z,"{""z_start"": 366.998336, ""z_end"": 366.998336, ""has_elevation"": true}"
53722,,road_endpoint_z,"{""z_start"": 367.232889, ""z_end"": 367.00440554621275, ""has_elevation"": true}"
53723,,road_endpoint_z,"{""z_start"": 366.858658, ""z_end"": 367.1089259122694, ""has_elevation"": true}"
53724,,road_endpoint_z,"{""z_start"": 366.893978, ""z_end"": 367.1442563426032, ""has_elevation"": true}"
53725,,road_endpoint_z,"{""z_start"": 366.90792, ""z_end"": 367.1581891917737, ""has_elevation"": true}"
53726,,road_endpoint_z,"{""z_start"": 367.231938, ""z_end"": 367.2187604285282, ""has_elevation"": true}"
53727,,road_endpoint_z,"{""z_start"": 367.185251, ""z_end"": 367.17206847321256, ""has_elevation"": true}"
53728,,road_endpoint_z,"{""z_start"": 367.039312, ""z_end"": 367.0261429644486, ""has_elevation"": true}"
53729,,road_endpoint_z,"{""z_start"": 366.836281, ""z_end"": 366.8230994895752, ""has_elevation"": true}"
53730,,road_endpoint_z,"{""z_start"": 367.292102, ""z_end"": 366.9300342706801, ""has_elevation"": true}"
53731,,road_endpoint_z,"{""z_start"": 366.508359, ""z_end"": 367.05480690626405, ""has_elevation"": true}"
53732,,road_endpoint_z,"{""z_start"": 366.586831, ""z_end"": 367.2418959728315, ""has_elevation"": true}"
53733,,road_endpoint_z,"{""z_start"": 366.547994, ""z_end"": 367.2030394704743, ""has_elevation"": true}"
53734,,road_endpoint_z,"{""z_start"": 366.754155, ""z_end"": 366.93853525255497, ""has_elevation"": true}"
53735,,road_endpoint_z,"{""z_start"": 366.934151, ""z_end"": 366.74977074744504, ""has_elevation"": true}"
53736,,road_endpoint_z,"{""z_start"": 366.791711, ""z_end"": 367.089348810822, ""has_elevation"": true}"
53737,,road_endpoint_z,"{""z_start"": 366.93299, ""z_end"": 367.18851511836095, ""has_elevation"": true}"
53738,,road_endpoint_z,"{""z_start"": 366.924877, ""z_end"": 367.1803908502792, ""has_elevation"": true}"
53739,,road_endpoint_z,"{""z_start"": 366.926424, ""z_end"": 366.926424, ""has_elevation"": true}"
53740,,road_endpoint_z,"{""z_start"": 367.00316, ""z_end"": 366.95191967058776, ""has_elevation"": true}"
53741,,road_endpoint_z,"{""z_start"": 366.87689, ""z_end"": 366.82564275442775, ""has_elevation"": true}"
53742,,road_endpoint_z,"{""z_start"": 367.035023, ""z_end"": 367.04820552612523, ""has_elevation"": true}"
53743,,road_endpoint_z,"{""z_start"": 367.11484, ""z_end"": 367.1280205989342, ""has_elevation"": true}"
53744,,road_endpoint_z,"{""z_start"": 367.138367, ""z_end"": 367.138367, ""has_elevation"": true}"
53745,,road_endpoint_z,"{""z_start"": 367.517151, ""z_end"": 367.0464859725261, ""has_elevation"": true}"
53746,,road_endpoint_z,"{""z_start"": 367.546408, ""z_end"": 366.891338810209, ""has_elevation"": true}"
53747,,road_endpoint_z,"{""z_start"": 367.482407, ""z_end"": 366.8273420270229, ""has_elevation"": true}"
53748,,road_endpoint_z,"{""z_start"": 367.507281, ""z_end"": 367.0366046996576, ""has_elevation"": true}"
53749,,road_endpoint_z,"{""z_start"": 366.759797, ""z_end"": 366.7874598429606, ""has_elevation"": true}"
53750,,road_endpoint_z,"{""z_start"": 366.866208, ""z_end"": 366.8938704248283, ""has_elevation"": true}"
53751,,road_endpoint_z,"{""z_start"": 366.672612, ""z_end"": 366.7002851870221, ""has_elevation"": true}"
53752,,road_endpoint_z,"{""z_start"": 367.054714, ""z_end"": 366.6217974948798, ""has_elevation"": true}"
53753,,road_endpoint_z,"{""z_start"": 366.695943, ""z_end"": 366.7236161886413, ""has_elevation"": true}"
53754,,road_endpoint_z,"{""z_start"": 366.772456, ""z_end"": 366.80011783662104, ""has_elevation"": true}"
53755,,road_endpoint_z,"{""z_start"": 366.839183, ""z_end"": 366.86684586157924, ""has_elevation"": true}"
53756,,road_endpoint_z,"{""z_start"": 366.71915, ""z_end"": 366.7468177163699, ""has_elevation"": true}"
53757,,road_endpoint_z,"{""z_start"": 366.788269, ""z_end"": 366.7606061367845, ""has_elevation"": true}"
53758,,road_endpoint_z,"{""z_start"": 366.768216, ""z_end"": 366.74055357517165, ""has_elevation"": true}"
53759,,road_endpoint_z,"{""z_start"": 366.813577, ""z_end"": 366.7859160961284, ""has_elevation"": true}"
53760,,road_endpoint_z,"{""z_start"": 366.86253, ""z_end"": 366.83486924622224, ""has_elevation"": true}"
53761,,road_endpoint_z,"{""z_start"": 366.802373, ""z_end"": 366.77471123623536, ""has_elevation"": true}"
53762,,road_endpoint_z,"{""z_start"": 366.784313, ""z_end"": 366.7566501567581, ""has_elevation"": true}"
53763,,road_endpoint_z,"{""z_start"": 366.809199, ""z_end"": 366.7815312836301, ""has_elevation"": true}"
53764,,road_endpoint_z,"{""z_start"": 368.155873, ""z_end"": 367.0832611421143, ""has_elevation"": true}"
53765,,road_endpoint_z,"{""z_start"": 368.343481, ""z_end"": 367.27086518469486, ""has_elevation"": true}"
53766,,road_endpoint_z,"{""z_start"": 368.926038, ""z_end"": 367.5738337382735, ""has_elevation"": true}"
53767,,road_endpoint_z,"{""z_start"": 366.719569, ""z_end"": 367.6811434729308, ""has_elevation"": true}"
53768,,road_endpoint_z,"{""z_start"": 366.356797, ""z_end"": 367.31836426751886, ""has_elevation"": true}"
53769,,road_endpoint_z,"{""z_start"": 366.252906, ""z_end"": 367.6051074588066, ""has_elevation"": true}"
53770,,road_endpoint_z,"{""z_start"": 366.415057, ""z_end"": 367.7672604000404, ""has_elevation"": true}"
53771,,road_endpoint_z,"{""z_start"": 367.046006, ""z_end"": 367.046006, ""has_elevation"": true}"
53772,,road_endpoint_z,"{""z_start"": 369.919516, ""z_end"": 369.919516, ""has_elevation"": true}"
53773,,road_endpoint_z,"{""z_start"": 370.043918, ""z_end"": 370.043918, ""has_elevation"": true}"
53774,,road_endpoint_z,"{""z_start"": 370.020224, ""z_end"": 370.020224, ""has_elevation"": true}"
53775,,road_endpoint_z,"{""z_start"": 367.585409, ""z_end"": 368.35759653573126, ""has_elevation"": true}"
53776,,road_endpoint_z,"{""z_start"": 367.671485, ""z_end"": 367.42526812991144, ""has_elevation"": true}"
53777,,road_endpoint_z,"{""z_start"": 367.561924, ""z_end"": 367.31570169645903, ""has_elevation"": true}"
53778,,road_endpoint_z,"{""z_start"": 367.528069, ""z_end"": 367.528069, ""has_elevation"": true}"
53779,,road_endpoint_z,"{""z_start"": 366.660262, ""z_end"": 367.43245364511324, ""has_elevation"": true}"
53780,,road_endpoint_z,"{""z_start"": 366.685078, ""z_end"": 368.2973285842921, ""has_elevation"": true}"
53781,,road_endpoint_z,"{""z_start"": 366.083571, ""z_end"": 367.69583581758917, ""has_elevation"": true}"
53782,,road_endpoint_z,"{""z_start"": 366.723295, ""z_end"": 367.7417198201724, ""has_elevation"": true}"
53783,,road_endpoint_z,"{""z_start"": 367.173885, ""z_end"": 367.4201116893548, ""has_elevation"": true}"
53784,,road_endpoint_z,"{""z_start"": 367.239752, ""z_end"": 368.2581709290716, ""has_elevation"": true}"
53785,,road_endpoint_z,"{""z_start"": 367.53072, ""z_end"": 367.53072, ""has_elevation"": true}"
53786,,road_endpoint_z,"{""z_start"": 367.914735, ""z_end"": 367.914735, ""has_elevation"": true}"
53787,,road_endpoint_z,"{""z_start"": 369.002199, ""z_end"": 367.3899479567274, ""has_elevation"": true}"
53788,,road_endpoint_z,"{""z_start"": 368.905017, ""z_end"": 367.2927646742811, ""has_elevation"": true}"
53789,,road_endpoint_z,"{""z_start"": 368.265926, ""z_end"": 368.265926, ""has_elevation"": true}"
53790,,road_endpoint_z,"{""z_start"": 368.123676, ""z_end"": 368.123676, ""has_elevation"": true}"
53791,,road_endpoint_z,"{""z_start"": 368.101541, ""z_end"": 368.101541, ""has_elevation"": true}"
53792,,road_endpoint_z,"{""z_start"": 368.046876, ""z_end"": 368.046876, ""has_elevation"": true}"
53793,,road_endpoint_z,"{""z_start"": 367.840452, ""z_end"": 368.1411620690869, ""has_elevation"": true}"
53794,,road_endpoint_z,"{""z_start"": 367.955033, ""z_end"": 368.2557504748266, ""has_elevation"": true}"
53795,,road_endpoint_z,"{""z_start"": 368.064049, ""z_end"": 368.064049, ""has_elevation"": true}"
53796,,road_endpoint_z,"{""z_start"": 368.069141, ""z_end"": 368.069141, ""has_elevation"": true}"
53797,,road_endpoint_z,"{""z_start"": 368.088773, ""z_end"": 368.088773, ""has_elevation"": true}"
53798,,road_endpoint_z,"{""z_start"": 368.130215, ""z_end"": 368.130215, ""has_elevation"": true}"
53799,,road_endpoint_z,"{""z_start"": 368.210235, ""z_end"": 368.210235, ""has_elevation"": true}"
53800,,road_endpoint_z,"{""z_start"": 368.097583, ""z_end"": 368.097583, ""has_elevation"": true}"
53801,,road_endpoint_z,"{""z_start"": 368.351427, ""z_end"": 367.97901366129486, ""has_elevation"": true}"
53802,,road_endpoint_z,"{""z_start"": 368.385063, ""z_end"": 368.0126472450017, ""has_elevation"": true}"
53803,,road_endpoint_z,"{""z_start"": 368.189766, ""z_end"": 368.189766, ""has_elevation"": true}"
53804,,road_endpoint_z,"{""z_start"": 368.223243, ""z_end"": 368.223243, ""has_elevation"": true}"
53805,,road_endpoint_z,"{""z_start"": 367.374367, ""z_end"": 367.997006195038, ""has_elevation"": true}"
53806,,road_endpoint_z,"{""z_start"": 367.07381, ""z_end"": 367.6964466685139, ""has_elevation"": true}"
53807,,road_endpoint_z,"{""z_start"": 367.416933, ""z_end"": 367.3505904343742, ""has_elevation"": true}"
53808,,road_endpoint_z,"{""z_start"": 366.915041, ""z_end"": 367.5364345381791, ""has_elevation"": true}"
53809,,road_endpoint_z,"{""z_start"": 367.284022, ""z_end"": 367.90541851068497, ""has_elevation"": true}"
53810,,road_endpoint_z,"{""z_start"": 367.802509, ""z_end"": 367.802509, ""has_elevation"": true}"
53811,,road_endpoint_z,"{""z_start"": 368.075557, ""z_end"": 367.4529178073578, ""has_elevation"": true}"
53812,,road_endpoint_z,"{""z_start"": 367.934279, ""z_end"": 367.934279, ""has_elevation"": true}"
53813,,road_endpoint_z,"{""z_start"": 369.30551, ""z_end"": 370.0893121233631, ""has_elevation"": true}"
53814,,road_endpoint_z,"{""z_start"": 369.272894, ""z_end"": 370.05669662768884, ""has_elevation"": true}"
53815,,road_endpoint_z,"{""z_start"": 368.73323, ""z_end"": 369.51703147837776, ""has_elevation"": true}"
53816,,road_endpoint_z,"{""z_start"": 369.844036, ""z_end"": 369.40276753761617, ""has_elevation"": true}"
53817,,road_endpoint_z,"{""z_start"": 370.263608, ""z_end"": 369.8223455326291, ""has_elevation"": true}"
53818,,road_endpoint_z,"{""z_start"": 370.330818, ""z_end"": 369.8895504802349, ""has_elevation"": true}"
53819,,road_endpoint_z,"{""z_start"": 370.498227, ""z_end"": 369.7144240587412, ""has_elevation"": true}"
53820,,road_endpoint_z,"{""z_start"": 370.232047, ""z_end"": 369.4482448761485, ""has_elevation"": true}"
53821,,road_endpoint_z,"{""z_start"": 370.508391, ""z_end"": 369.70686438815267, ""has_elevation"": true}"
53822,,road_endpoint_z,"{""z_start"": 369.119146, ""z_end"": 369.12657310210005, ""has_elevation"": true}"
53823,,road_endpoint_z,"{""z_start"": 368.934816, ""z_end"": 368.9422453480305, ""has_elevation"": true}"
53824,,road_endpoint_z,"{""z_start"": 369.114094, ""z_end"": 369.12152055117605, ""has_elevation"": true}"
53825,,road_endpoint_z,"{""z_start"": 368.855768, ""z_end"": 368.855768, ""has_elevation"": true}"
53826,,road_endpoint_z,"{""z_start"": 368.961124, ""z_end"": 368.961124, ""has_elevation"": true}"
53827,,road_endpoint_z,"{""z_start"": 369.106527, ""z_end"": 369.106527, ""has_elevation"": true}"
53828,,road_endpoint_z,"{""z_start"": 368.990301, ""z_end"": 368.990301, ""has_elevation"": true}"
53829,,road_endpoint_z,"{""z_start"": 369.09377, ""z_end"": 369.09377, ""has_elevation"": true}"
53830,,road_endpoint_z,"{""z_start"": 369.165308, ""z_end"": 369.1578789368778, ""has_elevation"": true}"
53831,,road_endpoint_z,"{""z_start"": 369.055483, ""z_end"": 369.0480536520679, ""has_elevation"": true}"
53832,,road_endpoint_z,"{""z_start"": 369.123426, ""z_end"": 369.11598947841435, ""has_elevation"": true}"
53833,,road_endpoint_z,"{""z_start"": 369.042761, ""z_end"": 369.03532988753454, ""has_elevation"": true}"
53834,,road_endpoint_z,"{""z_start"": 369.125247, ""z_end"": 369.125247, ""has_elevation"": true}"
53835,,road_endpoint_z,"{""z_start"": 369.176948, ""z_end"": 369.176948, ""has_elevation"": true}"
53836,,road_endpoint_z,"{""z_start"": 369.09735, ""z_end"": 369.09735, ""has_elevation"": true}"
53837,,road_endpoint_z,"{""z_start"": 369.131141, ""z_end"": 369.1237098875346, ""has_elevation"": true}"
53838,,road_endpoint_z,"{""z_start"": 372.889228, ""z_end"": 372.8483371916471, ""has_elevation"": true}"
53839,,road_endpoint_z,"{""z_start"": 372.767443, ""z_end"": 372.72655893694184, ""has_elevation"": true}"
53840,,road_endpoint_z,"{""z_start"": 372.692709, ""z_end"": 372.692709, ""has_elevation"": true}"
53841,,road_endpoint_z,"{""z_start"": 372.7842, ""z_end"": 372.7842, ""has_elevation"": true}"
53842,,road_endpoint_z,"{""z_start"": 372.65619, ""z_end"": 372.9585564746745, ""has_elevation"": true}"
53843,,road_endpoint_z,"{""z_start"": 372.740157, ""z_end"": 372.740157, ""has_elevation"": true}"
53844,,road_endpoint_z,"{""z_start"": 372.757356, ""z_end"": 372.7982367044093, ""has_elevation"": true}"
53845,,road_endpoint_z,"{""z_start"": 372.767664, ""z_end"": 372.80855481138144, ""has_elevation"": true}"
53846,,road_endpoint_z,"{""z_start"": 372.876099, ""z_end"": 372.9169856215761, ""has_elevation"": true}"
53847,,road_endpoint_z,"{""z_start"": 369.848246, ""z_end"": 369.74659256505953, ""has_elevation"": true}"
53848,,road_endpoint_z,"{""z_start"": 369.970046, ""z_end"": 369.86837898275576, ""has_elevation"": true}"
53849,,road_endpoint_z,"{""z_start"": 370.136513, ""z_end"": 370.136513, ""has_elevation"": true}"
53850,,road_endpoint_z,"{""z_start"": 369.98119, ""z_end"": 370.08285701750776, ""has_elevation"": true}"
53851,,road_endpoint_z,"{""z_start"": 369.739112, ""z_end"": 369.84077004220717, ""has_elevation"": true}"
53852,,road_endpoint_z,"{""z_start"": 369.805301, ""z_end"": 369.9069592361308, ""has_elevation"": true}"
53853,,road_endpoint_z,"{""z_start"": 369.935398, ""z_end"": 370.0370640187856, ""has_elevation"": true}"
53854,,road_endpoint_z,"{""z_start"": 369.789253, ""z_end"": 369.89091144535445, ""has_elevation"": true}"
53855,,road_endpoint_z,"{""z_start"": 369.455561, ""z_end"": 369.4342161783975, ""has_elevation"": true}"
53856,,road_endpoint_z,"{""z_start"": 369.4668, ""z_end"": 369.44545808327206, ""has_elevation"": true}"
53857,,road_endpoint_z,"{""z_start"": 369.413109, ""z_end"": 369.413109, ""has_elevation"": true}"
53858,,road_endpoint_z,"{""z_start"": 369.417825, ""z_end"": 369.417825, ""has_elevation"": true}"
53859,,road_endpoint_z,"{""z_start"": 369.430438, ""z_end"": 369.430438, ""has_elevation"": true}"
53860,,road_endpoint_z,"{""z_start"": 369.447263, ""z_end"": 369.46860893353755, ""has_elevation"": true}"
53861,,road_endpoint_z,"{""z_start"": 369.421235, ""z_end"": 369.44257982303253, ""has_elevation"": true}"
53862,,road_endpoint_z,"{""z_start"": 369.421511, ""z_end"": 369.44285348158104, ""has_elevation"": true}"
53863,,road_endpoint_z,"{""z_start"": 369.416588, ""z_end"": 369.13492159135296, ""has_elevation"": true}"
53864,,road_endpoint_z,"{""z_start"": 369.321137, ""z_end"": 369.0394664601125, ""has_elevation"": true}"
53865,,road_endpoint_z,"{""z_start"": 369.241686, ""z_end"": 368.96001490521513, ""has_elevation"": true}"
53866,,road_endpoint_z,"{""z_start"": 368.935301, ""z_end"": 369.2201812672815, ""has_elevation"": true}"
53867,,road_endpoint_z,"{""z_start"": 368.912536, ""z_end"": 369.1974166697916, ""has_elevation"": true}"
53868,,road_endpoint_z,"{""z_start"": 368.828066, ""z_end"": 369.1129409548067, ""has_elevation"": true}"
53869,,road_endpoint_z,"{""z_start"": 368.949538, ""z_end"": 368.93597802843584, ""has_elevation"": true}"
53870,,road_endpoint_z,"{""z_start"": 368.779543, ""z_end"": 369.064417941466, ""has_elevation"": true}"
53871,,road_endpoint_z,"{""z_start"": 368.928316, ""z_end"": 369.2099865552839, ""has_elevation"": true}"
53872,,road_endpoint_z,"{""z_start"": 368.914384, ""z_end"": 369.19925980618876, ""has_elevation"": true}"
53873,,road_endpoint_z,"{""z_start"": 369.367167, ""z_end"": 369.08229121078887, ""has_elevation"": true}"
53874,,road_endpoint_z,"{""z_start"": 369.345029, ""z_end"": 369.0601483429167, ""has_elevation"": true}"
53875,,road_endpoint_z,"{""z_start"": 369.443483, ""z_end"": 369.1586026903205, ""has_elevation"": true}"
